"x1","x2","y"
10.2559640612143,9.6997144563487,1
11.3424327191296,10.3320254204589,1
11.4395423424784,10.9581697396369,1
-0.395850737380183,-0.937067771830266,-1
0.844857347046085,0.272992881193431,-1
-0.043064139762127,0.0897381879876474,-1
-0.957851661140933,-0.73495361657901,-1
9.23293481739628,9.17917608623964,1
10.9409446677456,10.0348805589589,1
0.476513792281697,0.289663371683071,-1
10.6767204600479,10.1469533319132,1
11.3631964744582,11.1815920324269,1
11.3594395218129,8.71911033575211,1
10.6483494874441,10.8540386316431,1
-2.10497952919042,0.488120057381339,-1
10.1095992915043,8.94246161575541,1
0.290784836551987,2.72284461011991,-1
10.4859519373961,10.07729667624,1
-2.60732925820782,-0.286040619825056,-1
10.6300345496026,8.36437767859174,1
-0.530143448446367,0.29229179957805,-1
0.759471230641682,1.16912949825047,-1
9.68314288394404,8.26760546582317,1
-0.41670407371071,1.11323614173205,-1
-1.58068994146269,-0.342812677357859,-1
0.0627500409781397,-0.578937166508818,-1
1.05859932254794,-0.363441133890098,-1
-1.08324523214508,-1.00944373237577,-1
8.67659918140174,11.8481756517864,1
0.0411711174263562,-0.295741626048726,-1
-0.000742980904691467,-0.342188285533171,-1
12.3596518760418,9.52336495114109,1
0.153761390242476,1.11173126446107,-1
8.48243478391195,9.6367546685026,1
9.57742360312168,7.64667558547933,1
0.71166058365287,0.265372370374931,-1
-1.05645210728023,-0.31508154006138,-1
8.69767736135006,9.91042689785585,1
10.7426371888883,10.4287957136495,1
-0.195014479735722,-0.713243518589331,-1
9.12061588086484,9.7220453032857,1
11.9135724739393,10.7037607536033,1
0.225320074884872,-0.0107310667860816,-1
11.233956084975,10.5700109703884,1
-1.71837485438924,1.3922277129736,-1
11.3897944641955,10.5249215981505,1
10.4673480889939,10.040286325898,1
1.18457941842032,2.04870374745918,-1
1.63565595281199,-0.0130268232608317,-1
-0.394507040899004,0.654425562301204,-1
0.0762003723113741,2.17238483620643,-1
8.13612870675525,10.169927944791,1
9.39654653983343,11.5383043823806,1
-1.83429717594452,-0.900794711314059,-1
9.24155646335526,8.88072854514365,1
12.9874640601925,11.7908391431437,1
10.2431670951445,9.34262957317606,1
-0.885004987870801,0.465187779956961,-1
10.8591308546759,8.35294779635165,1
11.1394437552928,9.1367241419288,1
0.888337204201845,0.192213229594227,-1
10.7117614453993,12.0426003558778,1
0.944154935548872,-0.830618019837003,-1
10.5216235875462,10.5011818312747,1
10.4466681336658,9.52697600961846,1
-0.260411785620389,0.740603456813253,-1
2.7317351494569,0.572221506074561,-1
-2.02969289377413,1.27377209180525,-1
10.3589732614755,9.28018236966549,1
11.2363963343022,8.81718593604715,1
9.78517165723768,10.1509024674329,1
7.62988208874381,9.20901502396139,1
8.52016473552217,9.779779613435,1
1.18494176939418,0.878945269013944,-1
12.1037308521329,9.64622599131143,1
0.572825533441892,2.36188382009797,-1
10.9902246999357,10.8933137470136,1
11.1817856283179,10.0283070937788,1
10.5827945657474,8.84491839242241,1
-1.29249493134951,-1.34739420245371,-1
0.0612074278906826,-1.03402288767626,-1
-0.92281094145095,0.554446958230141,-1
0.139711247838634,-1.25591044149055,-1
1.03759550298268,1.31246058249277,-1
10.543105350255,8.91318879144101,1
9.36768404829716,10.5146637435406,1
8.79453135328707,10.5705058704636,1
11.1680497832947,11.2893398677371,1
10.0280255857944,11.1431159573298,1
9.38709940246882,7.66337345314831,1
9.47170173308593,10.8589082209665,1
0.289926320958091,-0.64117046424753,-1
-0.493493813600615,-1.04946404651306,-1
10.3040605785964,11.193616911895,1
11.3390287516902,10.5114494257276,1
10.6600917579247,8.49973734459768,1
9.83765470184915,10.6962787471868,1
10.6709654326178,9.43617351973227,1
1.19240996766887,0.419745419679023,-1
9.62492203967377,9.74203254090982,1
1.58168018760372,1.12803986567553,-1
10.1394456013368,10.6055563243034,1
-0.18923431273704,1.56699729013743,-1
8.33683136004738,9.94354515918936,1
9.71913866764064,8.81087284388522,1
1.05239385390759,-0.159574217474104,-1
-0.429456053405601,-0.276999860450751,-1
0.411622512512224,-0.231395984005588,-1
-0.212581736510021,-0.663514944439659,-1
9.79277079046382,9.93635339834775,1
9.50453047893745,10.1956215094187,1
-1.57252193803206,-0.158691518663847,-1
-0.0314112022952492,-0.0598861655868287,-1
10.0289807362179,9.05117961269663,1
1.75392908514743,0.0977685699779163,-1
10.0740650281016,10.5651238938408,1
-1.03363357118373,0.833678646538943,-1
9.45863808877155,11.4593740249321,1
10.2749911298832,7.80058773904421,1
11.2832073290739,10.3293385176758,1
0.548216246149731,-0.534542796155422,-1
-0.722643254378471,-0.0413305754869224,-1
9.95091810813845,10.7178193525708,1
0.0681131080863488,0.694854987727737,-1
0.103276616175231,0.65963457796221,-1
9.74294751169546,10.2699692395009,1
1.58888564072048,0.0940375468557786,-1
0.228248472677012,-0.998731432724839,-1
1.95741876387961,1.45399832992076,-1
-1.43463791680423,1.19874223576913,-1
-0.597634803952013,1.18161905351836,-1
-0.463579089301255,0.764948635925655,-1
0.0524583435190577,-1.32331369200544,-1
10.0840352024757,9.00975884471321,1
-0.701418138227528,1.53788779027062,-1
9.85812047600805,9.2716762370993,1
-0.397477846365435,1.54561964371226,-1
7.77825995706835,10.1543210842998,1
10.0672658419893,10.2326297645648,1
9.60358254562443,9.82270307567505,1
10.2777778230789,9.21230021776176,1
10.1594104447683,10.0709524971272,1
1.24400389430546,-0.047963032533813,-1
10.314615252671,8.37022163667325,1
9.39357446821251,8.83512425833542,1
-0.32527731478581,-0.532027939467271,-1
9.07669492905118,9.96214003071691,1
10.6975431628597,9.10160501304104,1
0.298039627234868,0.687253611806391,-1
10.1429479812414,10.735950092753,1
-0.341176212456522,-0.192694441534851,-1
-0.632208736576295,0.207290496007083,-1
-0.378834226489217,0.17170262224188,-1
8.22057311819333,9.33114931766532,1
-0.186135696608237,-0.0865667160707956,-1
9.12859517297314,8.82669681901493,1
-0.0874765286388584,-0.763594170446275,-1
12.2169181329844,10.1604616772464,1
9.99857925904945,10.6167855496204,1
-0.690570360013076,1.19449337798786,-1
0.318026495813846,0.148906045930719,-1
10.8155220948868,9.61220428118637,1
9.39860132623592,10.2871730383487,1
0.519529447083001,0.794984711429263,-1
0.0810888309115821,-1.01709937581064,-1
-0.0965240806041873,1.23054797023878,-1
10.8819710115153,8.8687201267795,1
11.0764630112739,10.2262575086793,1
-1.16824447853692,-1.32410306269538,-1
9.62229767172371,8.7253220262342,1
-0.889410248259546,0.584886453296878,-1
8.22913989723668,9.68876268976176,1
10.8319267797653,9.93704749823438,1
-0.185449098680959,0.658458344643215,-1
0.0885626512274,-1.15841943706006,-1
8.30509126503507,11.3309557540246,1
8.93007492677095,9.1307291853486,1
-0.975647831285997,1.73661164679732,-1
0.772548764595127,0.25698606249538,-1
-1.64166645272739,-0.386776265045764,-1
9.66604653322977,11.0123393294029,1
-0.589184407032289,0.145617350186796,-1
9.04005162944327,10.5225241394131,1
0.451568363096153,0.644288328396322,-1
11.5269355013697,10.6061004583708,1
9.27079125106314,8.62139688931473,1
0.495541821101063,0.993074892973808,-1
10.8957617347939,9.74504067154136,1
0.162253114036214,0.0600132826649357,-1
9.47274564284174,9.26733920942872,1
9.10636550511537,10.0923958580783,1
-0.777315887868559,-0.0900141342122798,-1
10.2399561630354,10.749957559722,1
11.0239388600561,9.52677352538331,1
8.22061780400074,8.95229443556328,1
1.45535170219308,0.583447507266471,-1
9.40708039886065,11.1715199533093,1
1.17601085034274,-0.0961960743819835,-1
10.6109484946935,11.5092774137476,1
9.94400903215137,10.4847214455398,1
-0.0703897607882494,-0.0759073240301809,-1
9.49487836163022,9.46430320123819,1
-0.880315787372804,-0.633700201337876,-1
9.51460539163697,9.05055765002334,1
10.7170540149544,9.36648464641197,1
1.2920505703753,0.681609555161876,-1
11.0365045911059,9.25874447746582,1
-0.71504909683645,0.513035988676966,-1
0.584839195629425,-1.58323765943539,-1
1.04434931734845,-1.27260859465848,-1
-0.222735130364994,-0.00385625842809323,-1
0.171209176226893,-0.042981714619357,-1
8.73289923759303,9.20809875600882,1
10.7004515818157,9.21675677122147,1
8.98672780413393,10.6052615360397,1
0.681137668958507,0.399666427895301,-1
-0.924599531822672,-0.399168063547445,-1
-1.58136183634307,1.73303612957991,-1
10.871748950334,10.2326105571906,1
10.9574331114627,9.69689982989368,1
10.69759093704,8.55389580668848,1
7.56883613205296,9.05844963078127,1
8.86841998199859,8.96141193988254,1
11.4701938995689,12.4578538283413,1
0.733941211926245,-0.821488803765166,-1
